0,0,,,0,,,,,,,,,,,,,,,,,0
214,3,bca,,43,C2v^19,F -2d -2d,F d 2 d,F d 2 d,,F,d,2,d,,,d,2,,,d,7
215,1,,,44,C2v^20,I 2 -2,I m m 2,I m m 2,,I,m,m,2,,,m,,m,2,,7
216,2,cab,,44,C2v^20,I -2 2,I 2 m m,I 2 m m,,I,2,m,m,,2,,,m,,m,7
217,3,bca,,44,C2v^20,I -2 -2,I m 2 m,I m 2 m,,I,m,2,m,,,m,2,,,m,7
218,1,,,45,C2v^21,I 2 -2c,I b a 2,I b a 2,,I,b,a,2,,,b,,a,2,,7
219,2,cab,,45,C2v^21,I -2a 2,I 2 c b,I 2 c b,,I,2,c,b,,2,,,c,,b,7
220,3,bca,,45,C2v^21,I -2b -2b,I c 2 a,I c 2 a,,I,c,2,a,,,c,2,,,a,7
221,1,,,46,C2v^22,I 2 -2a,I m a 2,I m a 2,,I,m,a,2,,,m,,a,2,,7
222,2,ba-c,,46,C2v^22,I 2 -2b,I b m 2,I b m 2,,I,b,m,2,,,b,,m,2,,7
223,3,cab,,46,C2v^22,I -2b 2,I 2 m b,I 2 m b,,I,2,m,b,,2,,,m,,b,7
224,4,-cba,,46,C2v^22,I -2c 2,I 2 c m,I 2 c m,,I,2,c,m,,2,,,c,,m,7
225,5,bca,,46,C2v^22,I -2c -2c,I c 2 m,I c 2 m,,I,c,2,m,,,c,2,,,m,7
226,6,a-cb,,46,C2v^22,I -2a -2a,I m 2 a,I m 2 a,,I,m,2,a,,,m,2,,,a,7
227,1,,,47,D2h^1,-P 2 2,P m m m,P 2/m 2/m 2/m,,P,2m,2m,2m,,2,m,2,m,2,m,8
228,1,1,,48,D2h^2,P 2 2 -1n,P n n n,P 2/n 2/n 2/n,,P,2n,2n,2n,,2,n,2,n,2,n,8
229,2,2,,48,D2h^2,-P 2ab 2bc,P n n n,P 2/n 2/n 2/n,,P,2n,2n,2n,,2,n,2,n,2,n,8
230,1,,,49,D2h^3,-P 2 2c,P c c m,P 2/c 2/c 2/m,,P,2c,2c,2m,,2,c,2,c,2,m,8
231,2,cab,,49,D2h^3,-P 2a 2,P m a a,P 2/m 2/a 2/a,,P,2m,2a,2a,,2,m,2,a,2,a,8
232,3,bca,,49,D2h^3,-P 2b 2b,P b m b,P 2/b 2/m 2/b,,P,2b,2m,2b,,2,b,2,m,2,b,8
233,1,1,,50,D2h^4,P 2 2 -1ab,P b a n,P 2/b 2/a 2/n,,P,2b,2a,2n,,2,b,2,a,2,n,8
234,2,2,,50,D2h^4,-P 2ab 2b,P b a n,P 2/b 2/a 2/n,,P,2b,2a,2n,,2,b,2,a,2,n,8
235,3,1cab,,50,D2h^4,P 2 2 -1bc,P n c b,P 2/n 2/c 2/b,,P,2n,2c,2b,,2,n,2,c,2,b,8
236,4,2cab,,50,D2h^4,-P 2b 2bc,P n c b,P 2/n 2/c 2/b,,P,2n,2c,2b,,2,n,2,c,2,b,8
237,5,1bca,,50,D2h^4,P 2 2 -1ac,P c n a,P 2/c 2/n 2/a,,P,2c,2n,2a,,2,c,2,n,2,a,8
238,6,2bca,,50,D2h^4,-P 2a 2c,P c n a,P 2/c 2/n 2/a,,P,2c,2n,2a,,2,c,2,n,2,a,8
239,1,,,51,D2h^5,-P 2a 2a,P m m a,P 2_1/m 2/m 2/a,,P,2s1m,2m,2a,,2s1,m,2,m,2,a,8
240,2,ba-c,,51,D2h^5,-P 2b 2,P m m b,P 2/m 2_1/m 2/b,,P,2m,2s1m,2b,,2,m,2s1,m,2,b,8
241,3,cab,,51,D2h^5,-P 2 2b,P b m m,P 2/b 2_1/m 2/m,,P,2b,2s1m,2m,,2,b,2s1,m,2,m,8
242,4,-cba,,51,D2h^5,-P 2c 2c,P c m m,P 2/c 2/m 2_1/m,,P,2c,2m,2s1m,,2,c,2,m,2s1,m,8
243,5,bca,,51,D2h^5,-P 2c 2,P m c m,P 2/m 2/c 2_1/m,,P,2m,2c,2s1m,,2,m,2,c,2s1,m,8
244,6,a-cb,,51,D2h^5,-P 2 2a,P m a m,P 2_1/m 2/a 2/m,,P,2s1m,2a,2m,,2s1,m,2,a,2,m,8
245,1,,,52,D2h^6,-P 2a 2bc,P n n a,P 2/n 2_1/n 2/a,,P,2n,2s1n,2a,,2,n,2s1,n,2,a,8
246,2,ba-c,,52,D2h^6,-P 2b 2n,P n n b,P 2_1/n 2/n 2/b,,P,2s1n,2n,2b,,2s1,n,2,n,2,b,8
247,3,cab,,52,D2h^6,-P 2n 2b,P b n n,P 2/b 2/n 2_1/n,,P,2b,2n,2s1n,,2,b,2,n,2s1,n,8
248,4,-cba,,52,D2h^6,-P 2ab 2c,P c n n,P 2/c 2_1/n 2/n,,P,2c,2s1n,2n,,2,c,2s1,n,2,n,8
249,5,bca,,52,D2h^6,-P 2ab 2n,P n c n,P 2_1/n 2/c 2/n,,P,2s1n,2c,2n,,2s1,n,2,c,2,n,8
250,6,a-cb,,52,D2h^6,-P 2n 2bc,P n a n,P 2/n 2/a 2_1/n,,P,2n,2a,2s1n,,2,n,2,a,2s1,n,8
251,1,,,53,D2h^7,-P 2ac 2,P m n a,P 2/m 2/n 2_1/a,,P,2m,2n,2s1a,,2,m,2,n,2s1,a,8
252,2,ba-c,,53,D2h^7,-P 2bc 2bc,P n m b,P 2/n 2/m 2_1/b,,P,2n,2m,2s1b,,2,n,2,m,2s1,b,8
253,3,cab,,53,D2h^7,-P 2ab 2ab,P b m n,P 2_1/b 2/m 2/n,,P,2s1b,2m,2n,,2s1,b,2,m,2,n,8
254,4,-cba,,53,D2h^7,-P 2 2ac,P c n m,P 2_1/c 2/n 2/m,,P,2s1c,2n,2m,,2s1,c,2,n,2,m,8
255,5,bca,,53,D2h^7,-P 2 2bc,P n c m,P 2/n 2_1/c 2/m,,P,2n,2s1c,2m,,2,n,2s1,c,2,m,8
256,6,a-cb,,53,D2h^7,-P 2ab 2,P m a n,P 2/m 2_1/a 2/n,,P,2m,2s1a,2n,,2,m,2s1,a,2,n,8
257,1,,,54,D2h^8,-P 2a 2ac,P c c a,P 2_1/c 2/c 2/a,,P,2s1c,2c,2a,,2s1,c,2,c,2,a,8
258,2,ba-c,,54,D2h^8,-P 2b 2c,P c c b,P 2/c 2_1/c 2/b,,P,2c,2s1c,2b,,2,c,2s1,c,2,b,8
259,3,cab,,54,D2h^8,-P 2a 2b,P b a a,P 2/b 2_1/a 2/a,,P,2b,2s1a,2a,,2,b,2s1,a,2,a,8
260,4,-cba,,54,D2h^8,-P 2ac 2c,P c a a,P 2/c 2/a 2_1/a,,P,2c,2a,2s1a,,2,c,2,a,2s1,a,8
261,5,bca,,54,D2h^8,-P 2bc 2b,P b c b,P 2/b 2/c 2_1/b,,P,2b,2c,2s1b,,2,b,2,c,2s1,b,8
262,6,a-cb,,54,D2h^8,-P 2b 2ab,P b a b,P 2_1/b 2/a 2/b,,P,2s1b,2a,2b,,2s1,b,2,a,2,b,8
263,1,,,55,D2h^9,-P 2 2ab,P b a m,P 2_1/b 2_1/a 2/m,,P,2s1b,2s1a,2m,,2s1,b,2s1,a,2,m,8
264,2,cab,,55,D2h^9,-P 2bc 2,P m c b,P 2/m 2_1/c 2_1/b,,P,2m,2s1c,2s1b,,2,m,2s1,c,2s1,b,8
265,3,bca,,55,D2h^9,-P 2ac 2ac,P c m a,P 2_1/c 2/m 2_1/a,,P,2s1c,2m,2s1a,,2s1,c,2,m,2s1,a,8
266,1,,,56,D2h^10,-P 2ab 2ac,P c c n,P 2_1/c 2_1/c 2/n,,P,2s1c,2s1c,2n,,2s1,c,2s1,c,2,n,8
267,2,cab,,56,D2h^10,-P 2ac 2bc,P n a a,P 2/n 2_1/a 2_1/a,,P,2n,2s1a,2s1a,,2,n,2s1,a,2s1,a,8
268,3,bca,,56,D2h^10,-P 2bc 2ab,P b n b,P 2_1/b 2/n 2_1/b,,P,2s1b,2n,2s1b,,2s1,b,2,n,2s1,b,8
269,1,,,57,D2h^11,-P 2c 2b,P b c m,P 2/b 2_1/c 2_1/m,,P,2b,2s1c,2s1m,,2,b,2s1,c,2s1,m,8
270,2,ba-c,,57,D2h^11,-P 2c 2ac,P c a m,P 2_1/c 2/a 2_1/m,,P,2s1c,2a,2s1m,,2s1,c,2,a,2s1,m,8
271,3,cab,,57,D2h^11,-P 2ac 2a,P m c a,P 2_1/m 2/c 2_1/a,,P,2s1m,2c,2s1a,,2s1,m,2,c,2s1,a,8
272,4,-cba,,57,D2h^11,-P 2b 2a,P m a b,P 2_1/m 2_1/a 2/b,,P,2s1m,2s1a,2b,,2s1,m,2s1,a,2,b,8
273,5,bca,,57,D2h^11,-P 2a 2ab,P b m a,P 2_1/b 2_1/m 2/a,,P,2s1b,2s1m,2a,,2s1,b,2s1,m,2,a,8
274,6,a-cb,,57,D2h^11,-P 2bc 2c,P c m b,P 2/c 2_1/m 2_1/b,,P,2c,2s1m,2s1b,,2,c,2s1,m,2s1,b,8
275,1,,,58,D2h^12,-P 2 2n,P n n m,P 2_1/n 2_1/n 2/m,,P,2s1n,2s1n,2m,,2s1,n,2s1,n,2,m,8
276,2,cab,,58,D2h^12,-P 2n 2,P m n n,P 2/m 2_1/n 2_1/n,,P,2m,2s1n,2s1n,,2,m,2s1,n,2s1,n,8
277,3,bca,,58,D2h^12,-P 2n 2n,P n m n,P 2_1/n 2/m 2_1/n,,P,2s1n,2m,2s1n,,2s1,n,2,m,2s1,n,8
278,1,1,,59,D2h^13,P 2 2ab -1ab,P m m n,P 2_1/m 2_1/m 2/n,,P,2s1m,2s1m,2n,,2s1,m,2s1,m,2,n,8
279,2,2,,59,D2h^13,-P 2ab 2a,P m m n,P 2_1/m 2_1/m 2/n,,P,2s1m,2s1m,2n,,2s1,m,2s1,m,2,n,8
280,3,1cab,,59,D2h^13,P 2bc 2 -1bc,P n m m,P 2/n 2_1/m 2_1/m,,P,2n,2s1m,2s1m,,2,n,2s1,m,2s1,m,8
281,4,2cab,,59,D2h^13,-P 2c 2bc,P n m m,P 2/n 2_1/m 2_1/m,,P,2n,2s1m,2s1m,,2,n,2s1,m,2s1,m,8
282,5,1bca,,59,D2h^13,P 2ac 2ac -1ac,P m n m,P 2_1/m 2/n 2_1/m,,P,2s1m,2n,2s1m,,2s1,m,2,n,2s1,m,8
283,6,2bca,,59,D2h^13,-P 2c 2a,P m n m,P 2_1/m 2/n 2_1/m,,P,2s1m,2n,2s1m,,2s1,m,2,n,2s1,m,8
284,1,,,60,D2h^14,-P 2n 2ab,P b c n,P 2_1/b 2/c 2_1/n,,P,2s1b,2c,2s1n,,2s1,b,2,c,2s1,n,8
285,2,ba-c,,60,D2h^14,-P 2n 2c,P c a n,P 2/c 2_1/a 2_1/n,,P,2c,2s1a,2s1n,,2,c,2s1,a,2s1,n,8
286,3,cab,,60,D2h^14,-P 2a 2n,P n c a,P 2_1/n 2_1/c 2/a,,P,2s1n,2s1c,2a,,2s1,n,2s1,c,2,a,8
287,4,-cba,,60,D2h^14,-P 2bc 2n,P n a b,P 2_1/n 2/a 2_1/b,,P,2s1n,2a,2s1b,,2s1,n,2,a,2s1,b,8
288,5,bca,,60,D2h^14,-P 2ac 2b,P b n a,P 2/b 2_1/n 2_1/a,,P,2b,2s1n,2s1a,,2,b,2s1,n,2s1,a,8
289,6,a-cb,,60,D2h^14,-P 2b 2ac,P c n b,P 2_1/c 2_1/n 2/b,,P,2s1c,2s1n,2b,,2s1,c,2s1,n,2,b,8
290,1,,,61,D2h^15,-P 2ac 2ab,P b c a,P 2_1/b 2_1/c 2_1/a,,P,2s1b,2s1c,2s1a,,2s1,b,2s1,c,2s1,a,8
291,2,ba-c,,61,D2h^15,-P 2bc 2ac,P c a b,P 2_1/c 2_1/a 2_1/b,,P,2s1c,2s1a,2s1b,,2s1,c,2s1,a,2s1,b,8
292,1,,,62,D2h^16,-P 2ac 2n,P n m a,P 2_1/n 2_1/m 2_1/a,,P,2s1n,2s1m,2s1a,,2s1,n,2s1,m,2s1,a,8
293,2,ba-c,,62,D2h^16,-P 2bc 2a,P m n b,P 2_1/m 2_1/n 2_1/b,,P,2s1m,2s1n,2s1b,,2s1,m,2s1,n,2s1,b,8
294,3,cab,,62,D2h^16,-P 2c 2ab,P b n m,P 2_1/b 2_1/n 2_1/m,,P,2s1b,2s1n,2s1m,,2s1,b,2s1,n,2s1,m,8
295,4,-cba,,62,D2h^16,-P 2n 2ac,P c m n,P 2_1/c 2_1/m 2_1/n,,P,2s1c,2s1m,2s1n,,2s1,c,2s1,m,2s1,n,8
296,5,bca,,62,D2h^16,-P 2n 2a,P m c n,P 2_1/m 2_1/c 2_1/n,,P,2s1m,2s1c,2s1n,,2s1,m,2s1,c,2s1,n,8
297,6,a-cb,,62,D2h^16,-P 2c 2n,P n a m,P 2_1/n 2_1/a 2_1/m,,P,2s1n,2s1a,2s1m,,2s1,n,2s1,a,2s1,m,8
298,1,,,63,D2h^17,-C 2c 2,C m c m,C 2/m 2/c 2_1/m,,C,2m,2c,2s1m,,2,m,2,c,2s1,m,8
299,2,ba-c,,63,D2h^17,-C 2c 2c,C c m m,C 2/c 2/m 2_1/m,,C,2c,2m,2s1m,,2,c,2,m,2s1,m,8
300,3,cab,,63,D2h^17,-A 2a 2a,A m m a,A 2_1/m 2/m 2/a,,A,2s1m,2m,2a,,2s1,m,2,m,2,a,8
301,4,-cba,,63,D2h^17,-A 2 2a,A m a m,A 2_1/m 2/a 2/m,,A,2s1m,2a,2m,,2s1,m,2,a,2,m,8
302,5,bca,,63,D2h^17,-B 2 2b,B b m m,B 2/b 2_1/m 2/m,,B,2b,2s1m,2m,,2,b,2s1,m,2,m,8
303,6,a-cb,,63,D2h^17,-B 2b 2,B m m b,B 2/m 2_1/m 2/b,,B,2m,2s1m,2b,,2,m,2s1,m,2,b,8
304,1,,,64,D2h^18,-C 2bc 2,C m c e,C 2/m 2/c 2_1/e,,C,2m,2c,2s1e,,2,m,2,c,2s1,e,8
305,2,ba-c,,64,D2h^18,-C 2bc 2bc,C c m e,C 2/c 2/m 2_1/e,,C,2c,2m,2s1e,,2,c,2,m,2s1,e,8
306,3,cab,,64,D2h^18,-A 2ac 2ac,A e m a,A 2_1/e 2/m 2/a,,A,2s1e,2m,2a,,2s1,e,2,m,2,a,8
307,4,-cba,,64,D2h^18,-A 2 2ac,A e a m,A 2_1/e 2/a 2/m,,A,2s1e,2a,2m,,2s1,e,2,a,2,m,8
308,5,bca,,64,D2h^18,-B 2 2bc,B b e m,B 2/b 2_1/e 2/m,,B,2b,2s1e,2m,,2,b,2s1,e,2,m,8
309,6,a-cb,,64,D2h^18,-B 2bc 2,B m e b,B 2/m 2_1/e 2/b,,B,2m,2s1e,2b,,2,m,2s1,e,2,b,8
310,1,,,65,D2h^19,-C 2 2,C m m m,C 2/m 2/m 2/m,,C,2m,2m,2m,,2,m,2,m,2,m,8
311,2,cab,,65,D2h^19,-A 2 2,A m m m,A 2/m 2/m 2/m,,A,2m,2m,2m,,2,m,2,m,2,m,8
312,3,bca,,65,D2h^19,-B 2 2,B m m m,B 2/m 2/m 2/m,,B,2m,2m,2m,,2,m,2,m,2,m,8
313,1,,,66,D2h^20,-C 2 2c,C c c m,C 2/c 2/c 2/m,,C,2c,2c,2m,,2,c,2,c,2,m,8
314,2,cab,,66,D2h^20,-A 2a 2,A m a a,A 2/m 2/a 2/a,,A,2m,2a,2a,,2,m,2,a,2,a,8
315,3,bca,,66,D2h^20,-B 2b 2b,B b m b,B 2/b 2/m 2/b,,B,2b,2m,2b,,2,b,2,m,2,b,8
316,1,,,67,D2h^21,-C 2b 2,C m m e,C 2/m 2/m 2/e,,C,2m,2m,2e,,2,m,2,m,2,e,8
317,2,ba-c,,67,D2h^21,-C 2b 2b,C m m e,C 2/m 2/m 2/e,,C,2m,2m,2e,,2,m,2,m,2,e,8
318,3,cab,,67,D2h^21,-A 2c 2c,A e m m,A 2/e 2/m 2/m,,A,2e,2m,2m,,2,e,2,m,2,m,8
319,4,-cba,,67,D2h^21,-A 2 2c,A e m m,A 2/e 2/m 2/m,,A,2e,2m,2m,,2,e,2,m,2,m,8
320,5,bca,,67,D2h^21,-B 2 2c,B m e m,B 2/m 2/e 2/m,,B,2m,2e,2m,,2,m,2,e,2,m,8
321,6,a-cb,,67,D2h^21,-B 2c 2,B m e m,B 2/m 2/e 2/m,,B,2m,2e,2m,,2,m,2,e,2,m,8
322,1,1,,68,D2h^22,C 2 2 -1bc,C c c e,C 2/c 2/c 2/e,,C,2c,2c,2e,,2,c,2,c,2,e,8
323,2,2,,68,D2h^22,-C 2b 2bc,C c c e,C 2/c 2/c 2/e,,C,2c,2c,2e,,2,c,2,c,2,e,8
324,3,1ba-c,,68,D2h^22,C 2 2 -1bc,C c c e,C 2/c 2/c 2/e,,C,2c,2c,2e,,2,c,2,c,2,e,8
325,4,2ba-c,,68,D2h^22,-C 2b 2c,C c c e,C 2/c 2/c 2/e,,C,2c,2c,2e,,2,c,2,c,2,e,8
326,5,1cab,,68,D2h^22,A 2 2 -1ac,A e a a,A 2/e 2/a 2/a,,A,2e,2a,2a,,2,e,2,a,2,a,8
327,6,2cab,,68,D2h^22,-A 2a 2c,A e a a,A 2/e 2/a 2/a,,A,2e,2a,2a,,2,e,2,a,2,a,8
328,7,1-cba,,68,D2h^22,A 2 2 -1ac,A e a a,A 2/e 2/a 2/a,,A,2e,2a,2a,,2,e,2,a,2,a,8
329,8,2-cba,,68,D2h^22,-A 2ac 2c,A e a a,A 2/e 2/a 2/a,,A,2e,2a,2a,,2,e,2,a,2,a,8
330,9,1bca,,68,D2h^22,B 2 2 -1bc,B b e b,B 2/b 2/e 2/b,,B,2b,2e,2b,,2,b,2,e,2,b,8
331,10,2bca,,68,D2h^22,-B 2bc 2b,B b c b,B 2/b 2/e 2/b,,B,2b,2e,2b,,2,b,2,e,2,b,8
332,11,1a-cb,,68,D2h^22,B 2 2 -1bc,B b e b,B 2/b 2/e 2/b,,B,2b,2e,2b,,2,b,2,e,2,b,8
333,12,2a-cb,,68,D2h^22,-B 2b 2bc,B b e b,B 2/b 2/e 2/b,,B,2b,2e,2b,,2,b,2,e,2,b,8
334,1,,,69,D2h^23,-F 2 2,F m m m,F 2/m 2/m 2/m,,F,2m,2m,2m,,2,m,2,m,2,m,8
335,1,1,,70,D2h^24,F 2 2 -1d,F d d d,F 2/d 2/d 2/d,,F,2d,2d,2d,,2,d,2,d,2,d,8
336,2,2,,70,D2h^24,-F 2uv 2vw,F d d d,F 2/d 2/d 2/d,,F,2d,2d,2d,,2,d,2,d,2,d,8
337,1,,,71,D2h^25,-I 2 2,I m m m,I 2/m 2/m 2/m,,I,2m,2m,2m,,2,m,2,m,2,m,8
338,1,,,72,D2h^26,-I 2 2c,I b a m,I 2/b 2/a 2/m,,I,2b,2a,2m,,2,b,2,a,2,m,8
339,2,cab,,72,D2h^26,-I 2a 2,I m c b,I 2/m 2/c 2/b,,I,2m,2c,2b,,2,m,2,c,2,b,8
340,3,bca,,72,D2h^26,-I 2b 2b,I c m a,I 2/c 2/m 2/a,,I,2c,2m,2a,,2,c,2,m,2,a,8
341,1,,,73,D2h^27,-I 2b 2c,I b c a,I 2/b 2/c 2/a,,I,2b,2c,2a,,2,b,2,c,2,a,8
342,2,ba-c,,73,D2h^27,-I 2a 2b,I c a b,I 2/c 2/a 2/b,,I,2c,2a,2b,,2,c,2,a,2,b,8
343,1,,,74,D2h^28,-I 2b 2,I m m a,I 2/m 2/m 2/a,,I,2m,2m,2a,,2,m,2,m,2,a,8
344,2,ba-c,,74,D2h^28,-I 2a 2a,I m m b,I 2/m 2/m 2/b,,I,2m,2m,2b,,2,m,2,m,2,b,8
345,3,cab,,74,D2h^28,-I 2c 2c,I b m m,I 2/b 2/m 2/m,,I,2b,2m,2m,,2,b,2,m,2,m,8
346,4,-cba,,74,D2h^28,-I 2 2b,I c m m,I 2/c 2/m 2/m,,I,2c,2m,2m,,2,c,2,m,2,m,8
347,5,bca,,74,D2h^28,-I 2 2a,I m c m,I 2/m 2/c 2/m,,I,2m,2c,2m,,2,m,2,c,2,m,8
348,6,a-cb,,74,D2h^28,-I 2c 2,I m a m,I 2/m 2/a 2/m,,I,2m,2a,2m,,2,m,2,a,2,m,8
349,1,,,75,C4^1,P 4,P 4,P 4,,P,4,1,1,,4,,1,,1,,9
350,1,,,76,C4^2,P 4w,P 4_1,P 4_1,,P,4s1,1,1,,4s1,,1,,1,,9
351,1,,,77,C4^3,P 4c,P 4_2,P 4_2,,P,4s2,1,1,,4s2,,1,,1,,9
352,1,,,78,C4^4,P 4cw,P 4_3,P 4_3,,P,4s3,1,1,,4s3,,1,,1,,9
353,1,,,79,C4^5,I 4,I 4,I 4,,I,4,1,1,,4,,1,,1,,9
354,1,,,80,C4^6,I 4bw,I 4_1,I 4_1,,I,4s1,1,1,,4s1,,1,,1,,9
355,1,,,81,S4^1,P -4,P -4,P -4,,P,-4,1,1,,-4,,1,,1,,10
356,1,,,82,S4^2,I -4,I -4,I -4,,I,-4,1,1,,-4,,1,,1,,10
357,1,,,83,C4h^1,-P 4,P 4/m,P 4/m,,P,4m,1,1,,4,m,1,,1,,11
358,1,,,84,C4h^2,-P 4c,P 4_2/m,P 4_2/m,,P,4s2m,1,1,,4s2,m,1,,1,,11
359,1,1,,85,C4h^3,P 4ab -1ab,P 4/n,P 4/n,,P,4n,1,1,,4,n,1,,1,,11
360,2,2,,85,C4h^3,-P 4a,P 4/n,P 4/n,,P,4n,1,1,,4,n,1,,1,,11
361,1,1,,86,C4h^4,P 4n -1n,P 4_2/n,P 4_2/n,,P,4s2n,1,1,,4s2,n,1,,1,,11
362,2,2,,86,C4h^4,-P 4bc,P 4_2/n,P 4_2/n,,P,4s2n,1,1,,4s2,n,1,,1,,11
363,1,,,87,C4h^5,-I 4,I 4/m,I 4/m,,I,4m,1,1,,4,m,1,,1,,11
364,1,1,,88,C4h^6,I 4bw -1bw,I 4_1/a,I 4_1/a,,I,4s1a,1,1,,4s1,a,1,,1,,11
365,2,2,,88,C4h^6,-I 4ad,I 4_1/a,I 4_1/a,,I,4s1a,1,1,,4s1,a,1,,1,,11
366,1,,,89,D4^1,P 4 2,P 4 2 2,P 4 2 2,,P,4,2,2,,4,,2,,2,,12
367,1,,,90,D4^2,P 4ab 2ab,P 4 2_1 2,P 4 2_1 2,,P,4,2s1,2,,4,,2s1,,2,,12
368,1,,,91,D4^3,P 4w 2c,P 4_1 2 2,P 4_1 2 2,,P,4s1,2,2,,4s1,,2,,2,,12
369,1,,,92,D4^4,P 4abw 2nw,P 4_1 2_1 2,P 4_1 2_1 2,,P,4s1,2s1,2,,4s1,,2s1,,2,,12
370,1,,,93,D4^5,P 4c 2,P 4_2 2 2,P 4_2 2 2,,P,4s2,2,2,,4s2,,2,,2,,12
371,1,,,94,D4^6,P 4n 2n,P 4_2 2_1 2,P 4_2 2_1 2,,P,4s2,2s1,2,,4s2,,2s1,,2,,12
372,1,,,95,D4^7,P 4cw 2c,P 4_3 2 2,P 4_3 2 2,,P,4s3,2,2,,4s3,,2,,2,,12
373,1,,,96,D4^8,P 4nw 2abw,P 4_3 2_1 2,P 4_3 2_1 2,,P,4s3,2s1,2,,4s3,,2s1,,2,,12
374,1,,,97,D4^9,I 4 2,I 4 2 2,I 4 2 2,,I,4,2,2,,4,,2,,2,,12
375,1,,,98,D4^10,I 4bw 2bw,I 4_1 2 2,I 4_1 2 2,,I,4s1,2,2,,4s1,,2,,2,,12
376,1,,,99,C4v^1,P 4 -2,P 4 m m,P 4 m m,,P,4,m,m,,4,,,m,,m,13
377,1,,,100,C4v^2,P 4 -2ab,P 4 b m,P 4 b m,,P,4,b,m,,4,,,b,,m,13
378,1,,,101,C4v^3,P 4c -2c,P 4_2 c m,P 4_2 c m,,P,4s2,c,m,,4s2,,,c,,m,13
379,1,,,102,C4v^4,P 4n -2n,P 4_2 n m,P 4_2 n m,,P,4s2,n,m,,4s2,,,n,,m,13
380,1,,,103,C4v^5,P 4 -2c,P 4 c c,P 4 c c,,P,4,c,c,,4,,,c,,c,13
381,1,,,104,C4v^6,P 4 -2n,P 4 n c,P 4 n c,,P,4,n,c,,4,,,n,,c,13
382,1,,,105,C4v^7,P 4c -2,P 4_2 m c,P 4_2 m c,,P,4s2,m,c,,4s2,,,m,,c,13
383,1,,,106,C4v^8,P 4c -2ab,P 4_2 b c,P 4_2 b c,,P,4s2,b,c,,4s2,,,b,,c,13
384,1,,,107,C4v^9,I 4 -2,I 4 m m,I 4 m m,,I,4,m,m,,4,,,m,,m,13
385,1,,,108,C4v^10,I 4 -2c,I 4 c m,I 4 c m,,I,4,c,m,,4,,,c,,m,13
386,1,,,109,C4v^11,I 4bw -2,I 4_1 m d,I 4_1 m d,,I,4s1,m,d,,4s1,,,m,,d,13
387,1,,,110,C4v^12,I 4bw -2c,I 4_1 c d,I 4_1 c d,,I,4s1,c,d,,4s1,,,c,,d,13
388,1,,,111,D2d^1,P -4 2,P -4 2 m,P -4 2 m,,P,-4,2,m,,-4,,2,,,m,14
389,1,,,112,D2d^2,P -4 2c,P -4 2 c,P -4 2 c,,P,-4,2,c,,-4,,2,,,c,14
390,1,,,113,D2d^3,P -4 2ab,P -4 2_1 m,P -4 2_1 m,,P,-4,2s1,m,,-4,,2s1,,,m,14
391,1,,,114,D2d^4,P -4 2n,P -4 2_1 c,P -4 2_1 c,,P,-4,2s1,c,,-4,,2s1,,,c,14
392,1,,,115,D2d^5,P -4 -2,P -4 m 2,P -4 m 2,,P,-4,m,2,,-4,,,m,2,,14
393,1,,,116,D2d^6,P -4 -2c,P -4 c 2,P -4 c 2,,P,-4,c,2,,-4,,,c,2,,14
394,1,,,117,D2d^7,P -4 -2ab,P -4 b 2,P -4 b 2,,P,-4,b,2,,-4,,,b,2,,14
395,1,,,118,D2d^8,P -4 -2n,P -4 n 2,P -4 n 2,,P,-4,n,2,,-4,,,n,2,,14
396,1,,,119,D2d^9,I -4 -2,I -4 m 2,I -4 m 2,,I,-4,m,2,,-4,,,m,2,,14
397,1,,,120,D2d^10,I -4 -2c,I -4 c 2,I -4 c 2,,I,-4,c,2,,-4,,,c,2,,14
398,1,,,121,D2d^11,I -4 2,I -4 2 m,I -4 2 m,,I,-4,2,m,,-4,,2,,,m,14
399,1,,,122,D2d^12,I -4 2bw,I -4 2 d,I -4 2 d,,I,-4,2,d,,-4,,2,,,d,14
400,1,,,123,D4h^1,-P 4 2,P 4/m m m,P 4/m 2/m 2/m,,P,4m,2m,2m,,4,m,2,m,2,m,15
401,1,,,124,D4h^2,-P 4 2c,P 4/m c c,P 4/m 2/c 2/c,,P,4m,2c,2c,,4,m,2,c,2,c,15
402,1,1,,125,D4h^3,P 4 2 -1ab,P 4/n b m,P 4/n 2/b 2/m,,P,4n,2b,2m,,4,n,2,b,2,m,15
403,2,2,,125,D4h^3,-P 4a 2b,P 4/n b m,P 4/n 2/b 2/m,,P,4n,2b,2m,,4,n,2,b,2,m,15
404,1,1,,126,D4h^4,P 4 2 -1n,P 4/n n c,P 4/n 2/n 2/c,,P,4n,2n,2c,,4,n,2,n,2,c,15
405,2,2,,126,D4h^4,-P 4a 2bc,P 4/n n c,P 4/n 2/n 2/c,,P,4n,2n,2c,,4,n,2,n,2,c,15
406,1,,,127,D4h^5,-P 4 2ab,P 4/m b m,P 4/m 2_1/b m,,P,4m,2s1b,m,,4,m,2s1,b,,m,15
407,1,,,128,D4h^6,-P 4 2n,P 4/m n c,P 4/m 2_1/n c,,P,4m,2s1n,c,,4,m,2s1,n,,c,15
408,1,1,,129,D4h^7,P 4ab 2ab -1ab,P 4/n m m,P 4/n 2_1/m m,,P,4n,2s1m,m,,4,n,2s1,m,,m,15
